rank,company,ticker,cik,fiscal_year,executive_name,title,salary,bonus,stock_awards,option_awards,non_equity_incentive,pension_change,other_comp,total_comp
86,Nike Inc.,NKE,0000320187,2023,Matthew FriendExecutive Vice President and Chief Financial Officer,,"1,221,154.00",0.00,0.00,0.00,"4,080,045.00",0.00,"2,415,790.00","2,425,000.00"
86,Nike Inc.,NKE,0000320187,2025,"Robert LeinwandExecutive Vice President, Chief Legal Officer",,"795,749.00",0.00,0.00,0.00,"3,875,030.00",0.00,"2,162,574.00",0.00
86,Nike Inc.,NKE,0000320187,2025,"Ann MillerExecutive Vice President, Global Sports Marketing",,"1,100,000.00",0.00,0.00,0.00,"6,937,464.00",0.00,"2,095,533.00",0.00
86,Nike Inc.,NKE,0000320187,2025,"Craig WilliamsExecutive Vice President, Chief Commercial Officer",,"1,250,000.00",0.00,0.00,0.00,"11,451,291.00",0.00,"3,048,046.00",0.00
86,Nike Inc.,NKE,0000320187,2024,"Craig WilliamsExecutive Vice President, Chief Commercial Officer",,"1,272,115.00",0.00,0.00,0.00,"5,221,473.00",0.00,"2,878,629.00","975,000.00"
86,Nike Inc.,NKE,0000320187,2025,John Donahoe IIFormer President and Chief Executive Officer,,"1,009,615.00",0.00,0.00,0.00,"15,348,756.00",0.00,"7,239,086.00",0.00
86,Nike Inc.,NKE,0000320187,2024,John Donahoe IIFormer President and Chief Executive Officer,,"1,557,692.00",0.00,0.00,0.00,"12,400,986.00",0.00,"6,836,722.00","1,950,000.00"
86,Nike Inc.,NKE,0000320187,2023,John Donahoe IIFormer President and Chief Executive Officer,,"1,500,000.00",0.00,0.00,0.00,"13,220,455.00",0.00,"7,247,371.00","6,770,000.00"
86,Nike Inc.,NKE,0000320187,2025,"Monique MathesonFormer Executive Vice President, Chief Human Resources Officer",,"1,100,000.00",0.00,0.00,0.00,"6,937,464.00",0.00,"2,095,533.00",0.00
86,Nike Inc.,NKE,0000320187,2025,"Monique MathesonFormer Executive Vice President, Chief Human Resources Officer",,"1,250,000.00",0.00,0.00,0.00,"11,451,291.00",0.00,"3,048,046.00",0.00
86,Nike Inc.,NKE,0000320187,2024,"Monique MathesonFormer Executive Vice President, Chief Human Resources Officer",,"1,298,077.00",0.00,0.00,0.00,"5,221,473.00",0.00,"2,878,629.00","975,000.00"
86,Nike Inc.,NKE,0000320187,2023,"Monique MathesonFormer Executive Vice President, Chief Human Resources Officer",,"1,250,000.00",0.00,0.00,0.00,"4,080,045.00",0.00,"2,415,790.00","2,425,000.00"
87,Best Buy Co. Inc.,BBY,0000764478,2025,Corie Barry,Chief Executive Officer,"1,300,000.00",0.00,"12,500,197.00",0.00,"2,166,840.00",0.00,"183,263.00","16,150,300.00"
87,Best Buy Co. Inc.,BBY,0000764478,2024,Corie Barry,Chief Executive Officer,"1,325,000.00",0.00,"10,999,540.00",0.00,"1,972,101.00",0.00,"147,240.00","14,443,881.00"
87,Best Buy Co. Inc.,BBY,0000764478,2023,Corie Barry,Chief Executive Officer,"1,300,000.00",0.00,"10,999,420.00",0.00,"456,300.00",0.00,"81,957.00","12,837,677.00"
87,Best Buy Co. Inc.,BBY,0000764478,2025,Matt Bilunas,"Senior Executive Vice President, Chief Financial Officer & Enterprise Strategy","928,269.00",0.00,"3,350,126.00",0.00,"1,161,551.00",0.00,"93,223.00","5,533,169.00"
87,Best Buy Co. Inc.,BBY,0000764478,2024,Matt Bilunas,"Senior Executive Vice President, Chief Financial Officer & Enterprise Strategy","912,596.00",0.00,"2,999,905.00",0.00,"1,017,339.00",0.00,"77,309.00","5,007,149.00"
87,Best Buy Co. Inc.,BBY,0000764478,2023,Matt Bilunas,"Senior Executive Vice President, Chief Financial Officer & Enterprise Strategy","855,000.00",0.00,"2,499,943.00",0.00,"224,859.00",0.00,"43,399.00","3,623,201.00"
87,Best Buy Co. Inc.,BBY,0000764478,2025,Jason Bonfig,Senior Executive Vice,"790,385.00",0.00,"2,000,105.00",0.00,"798,675.00",0.00,"53,990.00","3,643,155.00"
87,Best Buy Co. Inc.,BBY,0000764478,2025,Damien Harmon,"Senior Executive Vice President, Channel & Customer Experiences & Enterprise Services","790,385.00",0.00,"1,750,042.00",0.00,"798,675.00",0.00,"163,614.00","3,502,716.00"
87,Best Buy Co. Inc.,BBY,0000764478,2024,Damien Harmon,"Senior Executive Vice President, Channel & Customer Experiences & Enterprise Services","757,692.00",0.00,"1,499,992.00",0.00,"562,555.00",0.00,"106,970.00","2,927,209.00"
87,Best Buy Co. Inc.,BBY,0000764478,2023,Damien Harmon,"Senior Executive Vice President, Channel & Customer Experiences & Enterprise Services","688,462.00",0.00,"1,499,988.00",0.00,"120,656.00",0.00,"115,928.00","2,425,034.00"
87,Best Buy Co. Inc.,BBY,0000764478,2025,Kamy Scarlett,"Senior Executive Vice President, Corporate Affairs & Human Resources","925,000.00",0.00,"2,500,154.00",0.00,"1,156,342.00",0.00,"132,191.00","4,713,687.00"
87,Best Buy Co. Inc.,BBY,0000764478,2024,Kamy Scarlett,"Senior Executive Vice President, Corporate Affairs & Human Resources","939,423.00",0.00,"2,499,908.00",0.00,"1,047,679.00",0.00,"94,963.00","4,581,973.00"
87,Best Buy Co. Inc.,BBY,0000764478,2023,Kamy Scarlett,"Senior Executive Vice President, Corporate Affairs & Human Resources","896,154.00",0.00,"1,849,961.00",0.00,"235,828.00",0.00,"54,796.00","3,036,739.00"
88,Abbott Laboratories,ABT,0000001800,2024,Robert,"B. Ford,",0.00,"1,500,000.00",0.00,"8,226,593.00",0.00,"8,227,441.00",0.00,"2,861,250.00"
88,Abbott Laboratories,ABT,0000001800,2023,Robert,"B. Ford,","1,500,000.00","7,436,600.00","7,437,649.00","2,945,250.00","3,665,280.00","283,392.00","23,268,171.00","20,373,964.00"
88,Abbott Laboratories,ABT,0000001800,2022,Robert,"B. Ford,","1,500,000.00","8,699,609.00","8,699,985.00","2,231,250.00","269,586.00","321,722.00","21,722,152.00","21,722,152.00"
88,Abbott Laboratories,ABT,0000001800,2024,Philip,"P. Boudreau,","884,039.00","2,693,071.00","2,693,336.00","1,224,700.00","655,852.00","74,748.00","8,225,746.00","7,597,619.00"
88,Abbott Laboratories,ABT,0000001800,2023,Philip,"P. Boudreau,","513,943.00","786,041.00","786,272.00","583,500.00","603,343.00","44,083.00","3,317,182.00","2,727,268.00"
88,Abbott Laboratories,ABT,0000001800,2024,"Hubert L. Allen,","Executive Vice President, General Counsel and Secretary","911,154.00","2,095,365.00","2,095,609.00","1,094,700.00","1,244,337.00","540,170.00","7,981,335.00","7,527,867.00"
88,Abbott Laboratories,ABT,0000001800,2023,"Hubert L. Allen,","Executive Vice President, General Counsel and Secretary","830,000.00","1,959,639.00","1,959,993.00","941,700.00","1,500,412.00","228,916.00","7,420,660.00","6,491,684.00"
88,Abbott Laboratories,ABT,0000001800,2022,"Hubert L. Allen,","Executive Vice President, General Counsel and Secretary","817,615.00","2,396,766.00","2,396,850.00","871,500.00","214,873.00","322,031.00","7,019,635.00","7,019,635.00"
88,Abbott Laboratories,ABT,0000001800,2024,"Lisa D. Earnhardt,","Executive Vice President and Group President, Medical Devices","879,269.00","2,016,528.00","2,016,819.00","1,249,200.00","266,598.00","130,047.00","6,558,461.00","6,444,774.00"
88,Abbott Laboratories,ABT,0000001800,2023,"Lisa D. Earnhardt,","Executive Vice President and Group President, Medical Devices","737,654.00","1,684,197.00","1,684,477.00","904,900.00","401,828.00","85,380.00","5,498,436.00","5,196,818.00"
88,Abbott Laboratories,ABT,0000001800,2024,"Daniel G. Salvadori,","Executive Vice President and Group President, Established Pharmaceuticals and Nutritional Products","879,269.00","1,833,239.00","1,833,495.00","855,400.00","231,344.00","157,015.00","5,789,762.00","5,789,762.00"
88,Abbott Laboratories,ABT,0000001800,2023,"Daniel G. Salvadori,","Executive Vice President and Group President, Established Pharmaceuticals and Nutritional Products","790,000.00","1,880,183.00","1,880,493.00","880,300.00","411,877.00","91,977.00","5,934,830.00","5,662,042.00"
88,Abbott Laboratories,ABT,0000001800,2022,"Daniel G. Salvadori,","Executive Vice President and Group President, Established Pharmaceuticals and Nutritional Products","790,000.00","2,812,276.00","2,812,489.00","600,500.00","45,607.00","96,812.00","7,157,684.00","7,157,684.00"
88,Abbott Laboratories,ABT,0000001800,2024,Robert,"E. Funck, Jr.(1)","535,096.00","2,867,938.00","2,868,225.00","564,000.00","869,612.00","553,057.00","8,257,928.00","8,257,928.00"
88,Abbott Laboratories,ABT,0000001800,2023,Robert,"E. Funck, Jr.(1)","875,000.00","2,593,908.00","2,594,349.00","1,062,100.00","1,628,061.00","238,790.00","8,992,208.00","7,992,913.00"
88,Abbott Laboratories,ABT,0000001800,2022,Robert,"E. Funck, Jr.(1)","866,154.00","3,372,286.00","3,372,494.00","956,000.00","236,568.00","341,718.00","9,145,220.00","9,145,220.00"
89,Publix Super Markets Inc.,N/A,0001041061,2024,David W. Gibbs,,"1,300,000.00",0.00,"9,492,144.00","3,000,023.00","1,773,200.00","8,869,045.00","272,050.00","24,706,462.00"
89,Publix Super Markets Inc.,N/A,0001041061,2023,Chief Executive,,"1,300,000.00",0.00,"9,096,602.00","2,875,016.00","4,712,500.00","2,999,005.00","255,832.00","21,238,955.00"
89,Publix Super Markets Inc.,N/A,0001041061,2022,Officer of Yum,,"1,284,615.00",0.00,"8,938,377.00","2,825,012.00","3,030,300.00","367,990.00","225,360.00","16,671,654.00"
89,Publix Super Markets Inc.,N/A,0001041061,2024,Chris Turner,,"921,154.00",0.00,"2,373,212.00","750,027.00","963,480.00",0.00,"144,575.00","5,152,448.00"
89,Publix Super Markets Inc.,N/A,0001041061,2023,Chief Financial,,"896,154.00",0.00,"2,175,374.00","687,522.00","1,875,938.00",0.00,"109,370.00","5,744,358.00"
89,Publix Super Markets Inc.,N/A,0001041061,2022,Officer of YUM,,"871,154.00",0.00,"1,977,749.00","625,001.00","1,222,594.00",0.00,"139,443.00","4,835,941.00"
89,Publix Super Markets Inc.,N/A,0001041061,2024,Sabir Sami,,"773,463.00",0.00,"1,977,559.00","625,022.00","469,117.00",0.00,"4,036,103.00","7,881,264.00"
89,Publix Super Markets Inc.,N/A,0001041061,2023,Former Chief,Executive Officer,"757,507.00",0.00,"1,779,851.00",0.00,"562,504.00",0.00,"1,885,059.00",0.00
89,Publix Super Markets Inc.,N/A,0001041061,2024,Tracy L. Skeans,,"921,154.00",0.00,"2,254,457.00","712,503.00","757,020.00","1,186,089.00","13,900.00","5,845,123.00"
89,Publix Super Markets Inc.,N/A,0001041061,2023,Chief Operating,,"896,154.00",0.00,"2,175,374.00","687,522.00","1,957,500.00","375,582.00","12,176.00","6,104,308.00"
89,Publix Super Markets Inc.,N/A,0001041061,2022,Officer and Chief,People and Culture,"871,154.00",0.00,"2,175,499.00","687,525.00","1,275,750.00",0.00,"18,998.00","5,028,926.00"
89,Publix Super Markets Inc.,N/A,0001041061,2024,Sean Tresvant,,"764,423.00",0.00,"1,582,185.00","500,018.00","811,800.00",0.00,"126,330.00","3,784,756.00"
89,Publix Super Markets Inc.,N/A,0001041061,2024,Scott Catlett,,"771,154.00",0.00,"1,858,952.00","587,527.00","554,978.00",0.00,"184,521.00","3,957,132.00"
90,Oracle Corp.,ORCL,0001341439,2025,Lawrence J. Ellison (1),,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2024,Executive Chair and Chief,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,292,260.00"
90,Oracle Corp.,ORCL,0001341439,2023,Technology Officer,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,165,213.00"
90,Oracle Corp.,ORCL,0001341439,2025,Safra A. Catz (2),,"950,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2024,Executive Vice Chair and Former,,"950,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"5,292,260.00"
90,Oracle Corp.,ORCL,0001341439,2023,Chief Executive Officer,,"950,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"4,165,213.00"
90,Oracle Corp.,ORCL,0001341439,2025,Jeffrey O. Henley,,"650,000.00",0.00,0.00,0.00,"8,799,774.00",0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2024,Executive Vice Chair,,"650,000.00",0.00,0.00,0.00,"8,712,433.00",0.00,0.00,"529,226.00"
90,Oracle Corp.,ORCL,0001341439,2023,Executive Vice Chair,,"650,000.00",0.00,0.00,0.00,"8,608,921.00",0.00,0.00,"416,521.00"
90,Oracle Corp.,ORCL,0001341439,2025,Stuart Levey,,"950,000.00",0.00,0.00,0.00,"13,688,537.00",0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2024,"EVP, Chief Legal Officer",,"950,000.00",0.00,"1,000,000.00",0.00,"11,616,614.00",0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2023,"EVP, Chief Legal Officer",,"557,765.00",0.00,"650,000.00",0.00,"11,537,388.00",0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2025,Maria Smith,,"504,469.00",0.00,0.00,0.00,"7,822,021.00",0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2025,Edward Screven (3),,"796,154.00",0.00,0.00,0.00,"17,599,383.00",0.00,0.00,0.00
90,Oracle Corp.,ORCL,0001341439,2024,"Former EVP, Chief Corporate",,"900,000.00",0.00,0.00,0.00,"17,424,865.00",0.00,0.00,"2,646,130.00"
90,Oracle Corp.,ORCL,0001341439,2023,Architect,,"900,000.00",0.00,0.00,0.00,"17,217,777.00",0.00,0.00,"2,082,607.00"
91,Deere & Co.,DE,0000315189,2024,John C. May,,0.00,"1,658,671.00",0.00,0.00,0.00,"13,052,518.00",0.00,"4,439,055.00"
91,Deere & Co.,DE,0000315189,2023,"Chairman, Chief Executive Officer,",,0.00,"1,591,674.00",0.00,0.00,0.00,"12,446,367.00",0.00,"5,733,640.00"
91,Deere & Co.,DE,0000315189,2022,and President,,0.00,"1,495,834.00",0.00,0.00,0.00,"7,244,251.00",0.00,"3,989,987.00"
91,Deere & Co.,DE,0000315189,2024,Joshua A. Jepsen,,0.00,"920,823.00",0.00,0.00,0.00,"3,042,558.00",0.00,"1,034,714.00"
91,Deere & Co.,DE,0000315189,2023,Senior Vice President and,,0.00,"885,063.00",0.00,0.00,0.00,"2,764,056.00",0.00,"1,046,512.00"
91,Deere & Co.,DE,0000315189,2022,Chief Financial Officer,,0.00,"376,420.00",0.00,0.00,0.00,"352,856.00",0.00,0.00
91,Deere & Co.,DE,0000315189,2024,Ryan D. Campbell,,0.00,"968,764.00",0.00,0.00,0.00,"3,042,558.00",0.00,"1,034,714.00"
91,Deere & Co.,DE,0000315189,2023,"President, Worldwide Construction",,0.00,"931,140.00",0.00,0.00,0.00,"2,892,182.00",0.00,"1,092,089.00"
91,Deere & Co.,DE,0000315189,2022,& Forestry Division and Power Systems,,0.00,"890,703.00",0.00,0.00,0.00,"1,976,834.00",0.00,"1,089,021.00"
91,Deere & Co.,DE,0000315189,2024,Rajesh Kalathur,,0.00,"961,731.00",0.00,0.00,0.00,"3,042,558.00",0.00,"1,034,714.00"
91,Deere & Co.,DE,0000315189,2023,"President, John Deere Financial,",,0.00,"924,379.00",0.00,0.00,0.00,"2,885,627.00",0.00,"1,092,089.00"
91,Deere & Co.,DE,0000315189,2022,and Chief Information Officer,,0.00,"861,045.00",0.00,0.00,0.00,"1,367,541.00",0.00,"753,423.00"
91,Deere & Co.,DE,0000315189,2024,Cory J. Reed,,0.00,"951,540.00",0.00,0.00,0.00,"3,042,558.00",0.00,"1,034,714.00"
91,Deere & Co.,DE,0000315189,2023,"President, Worldwide Agriculture & Turf Division,",,0.00,"910,926.00",0.00,0.00,0.00,"2,959,144.00",0.00,"1,137,531.00"
91,Deere & Co.,DE,0000315189,2022,"Production & Precision Ag, Sales and Marketing",,0.00,"832,406.00",0.00,0.00,0.00,"1,367,541.00",0.00,"753,423.00"
92,TJX Companies Inc.,TJX,0000109198,2025,Ernie HerrmanChief Executive Officer and President,,"1,700,002.00",0.00,"12,600,163.00",0.00,"6,947,907.00",0.00,"1,593,081.00","641,375.00"
92,TJX Companies Inc.,TJX,0000109198,2024,Ernie HerrmanChief Executive Officer and President,,"1,732,695.00",0.00,"10,900,088.00",0.00,"7,950,096.00",0.00,"993,435.00","646,455.00"
92,TJX Companies Inc.,TJX,0000109198,2023,Ernie HerrmanChief Executive Officer and President,,"1,700,002.00",0.00,"10,900,034.00",0.00,"7,508,796.00",0.00,0.00,"416,536.00"
92,TJX Companies Inc.,TJX,0000109198,2025,"John KlingerSEVP, Chief Financial Officer",,"825,001.00",0.00,"2,900,048.00",0.00,"1,562,626.00",0.00,"234,976.00","240,947.00"
92,TJX Companies Inc.,TJX,0000109198,2024,"John KlingerSEVP, Chief Financial Officer",,"764,424.00",0.00,"1,500,041.00",0.00,"1,069,767.00",0.00,"138,836.00","103,305.00"
92,TJX Companies Inc.,TJX,0000109198,2025,Carol MeyrowitzExecutive Chairman,,"1,040,000.00",0.00,"5,000,058.00",0.00,"3,460,080.00",0.00,"1,652,305.00","46,424.00"
92,TJX Companies Inc.,TJX,0000109198,2024,Carol MeyrowitzExecutive Chairman,,"1,060,000.00",0.00,"5,000,062.00",0.00,"4,041,970.00",0.00,"1,238,589.00","46,550.00"
92,TJX Companies Inc.,TJX,0000109198,2023,Carol MeyrowitzExecutive Chairman,,"1,040,000.00",0.00,"5,000,114.00",0.00,"3,790,800.00",0.00,"457,870.00","43,208.00"
92,TJX Companies Inc.,TJX,0000109198,2025,"Douglas MizziSEVP, Group President",,"1,050,771.00",0.00,"3,000,015.00",0.00,"2,280,389.00",0.00,"461,857.00","510,946.00"
92,TJX Companies Inc.,TJX,0000109198,2024,"Douglas MizziSEVP, Group President",,"1,011,540.00",0.00,"3,000,007.00",0.00,"1,976,416.00",0.00,"350,238.00","390,759.00"
92,TJX Companies Inc.,TJX,0000109198,2025,"Kenneth CanestrariSEVP, Group President",,"1,050,771.00",0.00,"2,900,048.00",0.00,"2,228,039.00",0.00,"482,868.00","304,613.00"
92,TJX Companies Inc.,TJX,0000109198,2024,"Kenneth CanestrariSEVP, Group President",,"1,011,540.00",0.00,"2,900,095.00",0.00,"1,976,415.00",0.00,"322,700.00","295,829.00"
92,TJX Companies Inc.,TJX,0000109198,2023,"Kenneth CanestrariSEVP, Group President",,"942,309.00",0.00,"2,900,050.00",0.00,"1,967,725.00",0.00,0.00,"193,689.00"
94,Netflix Inc.,NFLX,0001065280,2024,TED SARANDOS co-Chief Executive Officer and President,,"3,000,000.00",0.00,"42,707,872.00",0.00,"2,253,067.00",0.00,"12,000,000.00","1,961,458.00"
94,Netflix Inc.,NFLX,0001065280,2023,TED SARANDOS co-Chief Executive Officer and President,,"3,000,000.00",0.00,0.00,0.00,"28,308,620.00",0.00,"16,541,385.00","1,984,931.00"
94,Netflix Inc.,NFLX,0001065280,2022,TED SARANDOS co-Chief Executive Officer and President,,"20,000,000.00",0.00,0.00,0.00,"28,512,519.00",0.00,0.00,"1,786,777.00"
94,Netflix Inc.,NFLX,0001065280,2024,GREG PETERS co-Chief Executive Officer and President,,"3,000,000.00",0.00,"42,707,872.00",0.00,"1,951,611.00",0.00,"12,000,000.00","613,091.00"
94,Netflix Inc.,NFLX,0001065280,2023,GREG PETERS co-Chief Executive Officer and President,,"2,890,385.00",0.00,0.00,0.00,"22,667,588.00",0.00,"13,938,549.00","620,602.00"
94,Netflix Inc.,NFLX,0001065280,2022,GREG PETERS co-Chief Executive Officer and President,,"16,000,000.00",0.00,0.00,0.00,"11,512,000.00",0.00,0.00,"617,263.00"
94,Netflix Inc.,NFLX,0001065280,2024,REED HASTINGS Executive Chairman,,"100,000.00",0.00,"965,039.00",0.00,"281,697.00",0.00,"400,000.00","2,215.00"
94,Netflix Inc.,NFLX,0001065280,2023,REED HASTINGS Executive Chairman,,"510,962.00",0.00,0.00,0.00,"10,643,357.00",0.00,0.00,"136,092.00"
94,Netflix Inc.,NFLX,0001065280,2022,REED HASTINGS Executive Chairman,,"650,000.00",0.00,0.00,0.00,"49,408,182.00",0.00,0.00,"1,015,055.00"
94,Netflix Inc.,NFLX,0001065280,2024,SPENCER NEUMANN Chief Financial Officer,,"1,500,000.00",0.00,"14,465,668.00",0.00,"788,598.00",0.00,"6,000,000.00","147,331.00"
94,Netflix Inc.,NFLX,0001065280,2023,SPENCER NEUMANN Chief Financial Officer,,"7,000,000.00",0.00,0.00,0.00,"9,907,780.00",0.00,0.00,"94,073.00"
94,Netflix Inc.,NFLX,0001065280,2022,SPENCER NEUMANN Chief Financial Officer,,"7,000,000.00",0.00,0.00,0.00,"10,022,952.00",0.00,0.00,"38,537.00"
94,Netflix Inc.,NFLX,0001065280,2024,DAVID HYMAN Chief Legal Officer,,"1,500,000.00",0.00,"8,955,597.00",0.00,"788,598.00",0.00,"6,000,000.00","15,647.00"
94,Netflix Inc.,NFLX,0001065280,2023,DAVID HYMAN Chief Legal Officer,,"4,000,000.00",0.00,0.00,0.00,"9,664,029.00",0.00,0.00,"16,044.00"
94,Netflix Inc.,NFLX,0001065280,2022,DAVID HYMAN Chief Legal Officer,,"6,000,000.00",0.00,0.00,0.00,"7,237,681.00",0.00,0.00,"12,971.00"
95,Bristol-Myers Squibb Co.,BMY,0000014272,2024,"Christopher S. Boerner, Ph.D.Board Chair and Chief Executive Officer",,"1,536,538.00",0.00,0.00,0.00,"13,643,063.00",0.00,"3,235,581.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2023,"Christopher S. Boerner, Ph.D.Board Chair and Chief Executive Officer",,"1,256,921.00",0.00,0.00,0.00,"5,326,178.00",0.00,"1,567,098.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2022,"Christopher S. Boerner, Ph.D.Board Chair and Chief Executive Officer",,"1,064,049.00",0.00,0.00,0.00,"4,256,197.00",0.00,"1,274,626.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2024,David V. ElkinsEVP and Chief Financial Officer,,"1,115,000.00",0.00,0.00,0.00,"5,778,244.00",0.00,"1,564,234.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2023,David V. ElkinsEVP and Chief Financial Officer,,"1,106,176.00",0.00,0.00,0.00,"4,882,143.00",0.00,"866,318.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2022,David V. ElkinsEVP and Chief Financial Officer,,"1,073,859.00",0.00,0.00,0.00,"4,922,614.00",0.00,"1,397,863.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2024,"Samit Hirawat, M.D.EVP, Chief Medical Officer, Head of Development",,"1,115,000.00",0.00,0.00,0.00,"5,617,762.00",0.00,"1,564,234.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2023,"Samit Hirawat, M.D.EVP, Chief Medical Officer, Head of Development",,"1,103,781.00",0.00,0.00,0.00,"3,616,394.00",0.00,"1,234,117.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2024,Sandra LeungEVP and General Counsel,,"1,150,000.00",0.00,0.00,0.00,"3,959,204.00",0.00,"1,613,335.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2023,Sandra LeungEVP and General Counsel,,"1,147,819.00",0.00,0.00,0.00,"3,345,168.00",0.00,"1,123,091.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2022,Sandra LeungEVP and General Counsel,,"1,133,074.00",0.00,0.00,0.00,"3,441,053.00",0.00,"1,238,952.00",0.00
95,Bristol-Myers Squibb Co.,BMY,0000014272,2024,"Karin ShanahanEVP, Global Product Development & Supply",,"1,009,615.00",0.00,0.00,0.00,"4,145,908.00",0.00,"1,278,651.00",0.00
96,Travelers Companies Inc.,TRV,0000086312,2024,Alan D. SchnitzerChairman andChief Executive Officer,,"1,450,000.00",0.00,"7,000,000.00",0.00,"15,250,000.00",0.00,"23,700,000.00",10.00
96,Travelers Companies Inc.,TRV,0000086312,2023,Alan D. SchnitzerChairman andChief Executive Officer,,"1,450,000.00","6,000,000.00",0.00,0.00,0.00,0.00,"14,000,000.00","21,450,000.00"
96,Travelers Companies Inc.,TRV,0000086312,2022,Alan D. SchnitzerChairman andChief Executive Officer,,"1,300,000.00",0.00,"6,800,000.00",0.00,"14,250,000.00",0.00,"22,350,000.00",8.00
96,Travelers Companies Inc.,TRV,0000086312,2024,Daniel S. FreyExecutive Vice President andChief Financial Officer,,"800,000.00",0.00,"2,700,000.00",0.00,"2,500,000.00",0.00,"6,000,000.00",8.00
96,Travelers Companies Inc.,TRV,0000086312,2023,Daniel S. FreyExecutive Vice President andChief Financial Officer,,"800,000.00",0.00,"2,280,000.00",0.00,"2,500,000.00",0.00,"5,580,000.00",0.00
96,Travelers Companies Inc.,TRV,0000086312,2022,Daniel S. FreyExecutive Vice President andChief Financial Officer,,"787,692.00",0.00,"2,400,000.00",0.00,"2,400,000.00",0.00,"5,587,692.00",6.00
96,Travelers Companies Inc.,TRV,0000086312,2024,"Gregory C. ToczydlowskiExecutive Vice President and President,Business Insurance",,"850,000.00",0.00,"3,350,000.00",0.00,"3,400,000.00",0.00,"7,600,000.00",9.00
96,Travelers Companies Inc.,TRV,0000086312,2023,"Gregory C. ToczydlowskiExecutive Vice President and President,Business Insurance",,"850,000.00","2,720,000.00",0.00,0.00,0.00,0.00,"3,400,000.00","6,970,000.00"
96,Travelers Companies Inc.,TRV,0000086312,2022,"Gregory C. ToczydlowskiExecutive Vice President and President,Business Insurance",,"825,385.00",0.00,"2,835,000.00",0.00,"3,400,000.00",0.00,"7,060,385.00",8.00
96,Travelers Companies Inc.,TRV,0000086312,2024,Avrohom J. KessVice Chairman andChief Legal Officer,,"950,000.00",0.00,"3,500,000.00",0.00,"2,850,000.00",0.00,"7,300,000.00",8.00
96,Travelers Companies Inc.,TRV,0000086312,2023,Avrohom J. KessVice Chairman andChief Legal Officer,,"950,000.00","2,970,000.00",0.00,0.00,0.00,0.00,"2,850,000.00","6,770,000.00"
96,Travelers Companies Inc.,TRV,0000086312,2022,Avrohom J. KessVice Chairman andChief Legal Officer,,"937,692.00",0.00,"3,125,000.00",0.00,"2,850,000.00",0.00,"6,912,692.00",5.00
96,Travelers Companies Inc.,TRV,0000086312,2024,"Michael F. KleinExecutive Vice President and President,Personal Insurance",,"800,000.00",0.00,"2,900,000.00",0.00,"3,200,000.00",0.00,"6,900,000.00",10.00
96,Travelers Companies Inc.,TRV,0000086312,2023,"Michael F. KleinExecutive Vice President and President,Personal Insurance",,"800,000.00","2,300,000.00",0.00,0.00,0.00,0.00,"3,200,000.00","6,300,000.00"
96,Travelers Companies Inc.,TRV,0000086312,2022,"Michael F. KleinExecutive Vice President and President,Personal Insurance",,"775,385.00",0.00,"2,500,000.00",0.00,"3,200,000.00",0.00,"6,475,385.00",6.00
97,Nucor Corp.,NUE,0000073309,2024,Leon J. Topalian,,"1,560,000.00",0.00,0.00,0.00,"12,057,054.00",0.00,"1,750,000.00","2,715,898.00"
97,Nucor Corp.,NUE,0000073309,2023,"Chair, President and CEO",,"1,500,000.00",0.00,0.00,0.00,"12,203,031.00",0.00,"1,750,000.00","5,062,500.00"
97,Nucor Corp.,NUE,0000073309,2022,"Chair, President and CEO",,"1,400,000.00",0.00,0.00,0.00,"11,882,413.00",0.00,"1,750,000.00","4,914,000.00"
97,Nucor Corp.,NUE,0000073309,2024,Stephen D. Laxton,,"702,650.00",0.00,0.00,0.00,"4,141,739.00",0.00,"250,000.00","1,061,016.00"
97,Nucor Corp.,NUE,0000073309,2023,Chief Financial Officer and,,"640,000.00",0.00,0.00,0.00,"4,112,882.00",0.00,"250,000.00","1,620,000.00"
